timestamp,open,high,low,close,volume
1610073000000,37830.93000000,37840.00000000,36500.00000000,37181.74000000,5512.78869900
1610074800000,37181.74000000,38382.39000000,37068.40000000,38216.77000000,3072.96585000
1610076600000,38216.77000000,38460.13000000,37930.00000000,38347.10000000,1963.78106800
1610078400000,38347.11000000,38785.00000000,38155.61000000,38706.56000000,1988.59495900
1610080200000,38706.56000000,38949.97000000,38450.00000000,38668.92000000,3138.07144300
1610082000000,38668.92000000,38700.00000000,38200.00000000,38381.30000000,2392.17701600
1610083800000,38381.29000000,38648.02000000,37895.00000000,37975.25000000,1991.98172700
1610085600000,37980.53000000,38591.04000000,37563.92000000,38581.88000000,2433.42418600
1610087400000,38581.87000000,38685.13000000,38341.54000000,38537.94000000,1556.33762900
1610089200000,38538.99000000,38938.32000000,38280.16000000,38910.43000000,1583.86516700
1610091000000,38917.54000000,39143.80000000,38719.15000000,38930.55000000,2593.60029300
1610092800000,38929.56000000,38985.06000000,38519.07000000,38800.92000000,1815.01842800
1610094600000,38800.74000000,38805.77000000,38414.70000000,38648.95000000,1462.71964200
1610096400000,38648.96000000,38814.16000000,38222.00000000,38773.70000000,1794.27883100
1610098200000,38772.63000000,39374.22000000,38631.00000000,39358.34000000,2201.52500200
1610100000000,39358.99000000,39950.00000000,39220.00000000,39939.66000000,3344.53376100
1610101800000,39940.06000000,41057.79000000,39629.34000000,40721.45000000,6953.68756500
1610103600000,40722.71000000,41500.45000000,40345.39000000,41151.48000000,5625.77786300
1610105400000,41151.48000000,41328.77000000,40518.51000000,41286.67000000,3660.77213600
1610107200000,41286.67000000,41785.90000000,40950.00000000,41572.96000000,4240.56035200
1610109000000,41570.81000000,41600.00000000,40857.37000000,41316.91000000,3349.71857500
1610110800000,41318.03000000,41389.82000000,40700.00000000,41332.59000000,2800.76090000
1610112600000,41332.59000000,41641.83000000,41144.00000000,41311.18000000,2530.69176600
1610114400000,41313.24000000,41564.72000000,40970.22000000,41202.91000000,2026.74707800
1610116200000,41201.86000000,41489.00000000,41087.32000000,41454.13000000,1891.43357300
1610118000000,41454.13000000,41950.00000000,40090.00000000,40487.52000000,7422.05747600
1610119800000,40469.31000000,40950.88000000,39777.00000000,40829.08000000,5441.89414100
1610121600000,40829.07000000,41166.66000000,40359.67000000,41162.38000000,3438.55334600
1610123400000,41161.98000000,41600.00000000,41068.86000000,41303.42000000,2854.50541300
1610125200000,41303.41000000,41556.19000000,41033.42000000,41251.70000000,1985.55334700
1610127000000,41251.70000000,41390.96000000,40888.88000000,41009.07000000,1689.65130800
1610128800000,41009.08000000,41153.00000000,40122.81000000,40231.48000000,2850.59469000
1610130600000,40219.04000000,40934.07000000,39800.00000000,39920.39000000,3823.15309200
1610132400000,39920.67000000,40609.43000000,39900.35000000,40221.01000000,1951.54965400
1610134200000,40221.04000000,40700.00000000,40200.00000000,40365.09000000,1929.52281000
1610136000000,40365.09000000,40500.00000000,39321.00000000,39631.22000000,4565.66497900
1610137800000,39631.22000000,39873.17000000,38888.00000000,39059.15000000,5032.40856800
1610139600000,39062.88000000,39900.00000000,38652.00000000,39689.16000000,3917.40400000
1610141400000,39687.16000000,40116.37000000,39455.00000000,40075.82000000,2253.96020800
1610143200000,40075.82000000,40225.00000000,39740.95000000,40108.55000000,1338.88625800
1610145000000,40108.55000000,40785.00000000,40105.50000000,40674.45000000,1669.16230500
1610146800000,40672.02000000,40908.00000000,40465.76000000,40802.95000000,1314.72154500
1610148600000,40802.96000000,40937.77000000,40548.00000000,40582.81000000,1370.87826000
1610150400000,40586.96000000,40976.13000000,40578.78000000,40767.71000000,1847.27822100
1610152200000,40765.77000000,40786.42000000,39980.27000000,40283.56000000,2534.97676200
1610154000000,40286.09000000,40321.92000000,39710.00000000,40142.00000000,2991.18190100
1610155800000,40133.33000000,40249.94000000,39791.67000000,40198.56000000,1552.55415500
1610157600000,40196.51000000,40561.97000000,40130.34000000,40252.40000000,1385.33968100
1610159400000,40252.39000000,40267.08000000,39500.00000000,39973.00000000,1646.70686000
1610161200000,39973.00000000,40306.16000000,39709.61000000,40217.91000000,1101.52076200
1610163000000,40217.90000000,40376.69000000,40029.00000000,40211.59000000,816.26601800
1610164800000,40209.91000000,40297.13000000,39805.03000000,40201.87000000,1047.81522000
1610166600000,40201.87000000,40490.00000000,40120.58000000,40206.44000000,928.66915300
1610168400000,40206.43000000,40206.43000000,39656.73000000,39714.50000000,1200.75528100
1610170200000,39714.50000000,39857.11000000,39154.48000000,39295.37000000,1824.28634400
1610172000000,39293.41000000,39627.11000000,38888.00000000,39179.35000000,2368.21333800
1610173800000,39179.34000000,39459.00000000,38890.00000000,38984.86000000,1984.39259900
1610175600000,38978.46000000,39461.69000000,38720.00000000,39383.27000000,1837.58596400
1610177400000,39383.26000000,39692.00000000,39352.14000000,39638.61000000,1272.30324500
1610179200000,39639.21000000,39786.00000000,39290.86000000,39522.68000000,1140.86055400
1610181000000,39522.68000000,40254.42000000,39512.20000000,40172.14000000,1941.13273500
1610182800000,40167.54000000,40790.00000000,40164.03000000,40530.00000000,2126.23841900
1610184600000,40530.00000000,40641.63000000,40244.01000000,40348.35000000,1527.17702800
1610186400000,40348.36000000,40631.14000000,40105.51000000,40623.79000000,1590.37043100
1610188200000,40621.39000000,40800.00000000,40281.11000000,40376.03000000,1539.98612700
1610190000000,40376.03000000,41199.00000000,40256.73000000,41060.56000000,2358.32315700
1610191800000,41056.48000000,41237.44000000,40401.00000000,40565.77000000,2324.66809000
1610193600000,40565.77000000,40912.48000000,40511.43000000,40675.36000000,1330.20365200
1610195400000,40675.36000000,40875.00000000,40410.01000000,40874.99000000,1401.99755200
1610197200000,40874.99000000,41057.00000000,40679.10000000,40893.47000000,1864.35953500
1610199000000,40888.87000000,41222.00000000,40830.45000000,41051.65000000,1954.29791500
1610200800000,41051.66000000,41380.00000000,41000.00000000,41078.54000000,2122.32169600
1610202600000,41080.01000000,41149.00000000,40700.00000000,40819.01000000,1745.45949600
1610204400000,40819.01000000,40953.00000000,40200.00000000,40543.53000000,2325.72994700
1610206200000,40543.54000000,40723.74000000,40435.47000000,40525.15000000,1038.70321700
1610208000000,40525.16000000,40649.96000000,40057.00000000,40110.75000000,1729.73534400
1610209800000,40110.74000000,40426.00000000,39869.00000000,39995.10000000,2212.35982900
1610211600000,39995.09000000,40560.00000000,39985.45000000,40446.57000000,1388.67012000
1610213400000,40446.56000000,40586.87000000,40356.09000000,40421.40000000,816.98291100
1610215200000,40421.40000000,40750.00000000,40417.36000000,40660.83000000,1092.82939800
1610217000000,40660.82000000,40800.00000000,40574.01000000,40650.01000000,1016.33528200
1610218800000,40650.00000000,40880.00000000,40469.40000000,40818.63000000,1111.56085100
1610220600000,40818.64000000,40846.14000000,40613.00000000,40665.91000000,752.58164200
1610222400000,40665.91000000,40781.69000000,40050.00000000,40504.42000000,2078.76284700
1610224200000,40502.38000000,40620.00000000,40339.95000000,40606.22000000,1251.88891800
1610226000000,40610.35000000,40754.19000000,40529.41000000,40696.71000000,1404.36375200
1610227800000,40696.71000000,40755.00000000,40483.17000000,40718.80000000,1029.44567800
1610229600000,40718.81000000,40743.47000000,40326.65000000,40386.13000000,810.90440800
1610231400000,40386.12000000,40431.37000000,40120.00000000,40281.09000000,1162.34787900
1610233200000,40283.73000000,40415.01000000,39928.91000000,40230.87000000,1874.87184300
1610235000000,40230.87000000,40363.89000000,39960.00000000,40088.22000000,1380.66391800
1610236800000,40088.22000000,40550.00000000,40087.15000000,40513.98000000,1491.68028800
1610238600000,40513.98000000,40736.76000000,40425.29000000,40581.48000000,1205.47165600
1610240400000,40581.48000000,41208.00000000,40450.05000000,41185.13000000,2490.10350900
1610242200000,41185.12000000,41350.00000000,40940.68000000,41141.56000000,1809.04899300
1610244000000,41141.55000000,41145.21000000,40814.04000000,40860.00000000,1556.48392600
1610245800000,40860.00000000,41127.01000000,40855.60000000,40945.28000000,797.36882000
1610247600000,40942.75000000,40991.20000000,40275.00000000,40449.35000000,1508.84650500
1610249400000,40447.18000000,40641.09000000,40250.00000000,40316.64000000,968.44200700
1610251200000,40320.67000000,40602.29000000,40250.00000000,40356.65000000,1203.14438600
1610253000000,40356.65000000,40452.19000000,40050.00000000,40342.46000000,1583.85242300
1610254800000,40342.46000000,40665.23000000,40260.00000000,40559.86000000,1035.92630500
1610256600000,40556.66000000,40620.00000000,40391.93000000,40451.84000000,1008.55280200
1610258400000,40451.74000000,40739.99000000,40350.00000000,40659.20000000,859.50690900
1610260200000,40659.19000000,41073.26000000,40590.00000000,40904.50000000,1335.40604200
1610262000000,40904.50000000,41066.62000000,40755.12000000,40899.68000000,1072.09845600
1610263800000,40899.80000000,40979.58000000,40660.88000000,40978.57000000,1071.36381700
1610265600000,40978.57000000,41033.00000000,40622.30000000,40653.89000000,1295.75123600
1610267400000,40653.89000000,40847.63000000,40555.00000000,40798.29000000,1120.18009900
1610269200000,40798.30000000,41060.00000000,40758.35000000,40925.10000000,1312.58940100
1610271000000,40925.10000000,41015.65000000,40732.00000000,40768.48000000,1330.36934600
1610272800000,40768.30000000,40850.00000000,40350.00000000,40382.54000000,2081.41874100
1610274600000,40382.54000000,40633.96000000,40000.00000000,40429.20000000,3063.66800000
1610276400000,40429.19000000,40429.56000000,39031.00000000,39309.20000000,4576.91039200
1610278200000,39326.07000000,39702.28000000,38888.00000000,39181.76000000,4042.40108800
1610280000000,39175.09000000,39741.18000000,38450.00000000,39635.60000000,5020.92470400
1610281800000,39636.74000000,39777.77000000,39321.96000000,39538.57000000,1909.01213500
1610283600000,39538.56000000,40048.92000000,39426.59000000,39922.18000000,2108.08221000
1610285400000,39922.14000000,40126.00000000,39678.00000000,39800.90000000,1691.23439300
1610287200000,39800.89000000,39825.34000000,39400.67000000,39764.82000000,1747.86799300
1610289000000,39764.82000000,39847.26000000,39247.54000000,39431.59000000,1452.04603000
1610290800000,39431.58000000,39818.00000000,39062.91000000,39739.83000000,1839.12884600
1610292600000,39739.84000000,39934.76000000,39660.00000000,39671.81000000,1380.37337300
1610294400000,39671.82000000,39757.55000000,39317.76000000,39399.07000000,1286.50713800
1610296200000,39397.10000000,39562.88000000,39186.16000000,39234.29000000,1617.60631800
1610298000000,39232.76000000,39388.20000000,38000.00000000,38165.39000000,5890.05842100
1610299800000,38166.39000000,38770.00000000,37200.00000000,38571.86000000,6989.56227500
1610301600000,38571.95000000,38778.00000000,38000.31000000,38050.92000000,2902.23892100
1610303400000,38050.92000000,38390.00000000,37675.30000000,38109.68000000,3188.43252600
1610305200000,38106.11000000,38536.65000000,37970.02000000,38251.04000000,1592.61689800
1610307000000,38251.05000000,38261.48000000,37111.00000000,37456.77000000,2639.88565700
1610308800000,37472.40000000,37793.50000000,35111.11000000,35932.80000000,9899.17308600
1610310600000,35932.80000000,37740.00000000,35747.26000000,37718.88000000,9039.15671800
1610312400000,37727.29000000,38288.17000000,37525.22000000,37578.39000000,5456.59163300
1610314200000,37578.38000000,38150.00000000,37578.38000000,38055.30000000,2204.46794000
1610316000000,38052.58000000,39000.00000000,37852.09000000,38808.42000000,3254.71313600
1610317800000,38818.20000000,38921.53000000,38400.00000000,38428.23000000,1484.95538500
1610319600000,38429.85000000,38692.79000000,38126.90000000,38292.11000000,1895.53220200
1610321400000,38289.10000000,38479.38000000,37935.92000000,38150.02000000,1898.79141800
1610323200000,38150.02000000,38264.74000000,37360.96000000,37609.47000000,2698.54538300
1610325000000,37609.47000000,37944.19000000,36501.00000000,37192.10000000,4870.34910400
1610326800000,37192.10000000,37824.00000000,36977.18000000,37701.41000000,1614.88203700
1610328600000,37701.41000000,37770.00000000,36700.09000000,37237.66000000,2601.11443300
1610330400000,37237.67000000,37411.00000000,36123.45000000,36650.97000000,3784.51700800
1610332200000,36650.97000000,37150.00000000,36300.00000000,36363.94000000,3012.05605600
1610334000000,36363.93000000,36697.97000000,35000.00000000,35343.30000000,7042.78183500
1610335800000,35343.30000000,35704.91000000,33600.00000000,35438.23000000,11710.57824700
1610337600000,35438.23000000,35999.95000000,34300.00000000,34683.21000000,5656.62349000
1610339400000,34684.39000000,35726.50000000,34400.00000000,35544.00000000,3898.61816800
1610341200000,35542.92000000,35924.19000000,35010.00000000,35635.97000000,3349.66048500
1610343000000,35636.35000000,35733.00000000,34500.18000000,34904.73000000,3748.83664900
1610344800000,34904.73000000,34904.73000000,33515.00000000,34332.44000000,6910.51703600
1610346600000,34332.30000000,34710.98000000,32550.00000000,32872.63000000,8852.63167100
1610348400000,32843.26000000,33850.00000000,32538.00000000,33731.02000000,6966.22716100
1610350200000,33725.05000000,34739.98000000,33725.05000000,34375.34000000,5707.94412000
1610352000000,34372.25000000,35657.12000000,34249.00000000,35272.14000000,2987.47910300
1610353800000,35272.14000000,35919.86000000,35241.72000000,35430.00000000,3444.88243300
1610355600000,35430.00000000,35579.74000000,34800.00000000,35546.90000000,3462.82680900
1610357400000,35551.48000000,35788.06000000,35083.77000000,35765.98000000,2162.70655300
1610359200000,35765.98000000,36360.00000000,35526.98000000,35703.21000000,3765.48454100
1610361000000,35703.22000000,35832.91000000,35238.01000000,35367.60000000,2480.07522900
1610362800000,35368.81000000,35471.00000000,34329.00000000,34612.10000000,4170.89682700
1610364600000,34606.06000000,35157.98000000,34020.00000000,34198.56000000,2996.36980500
1610366400000,34198.55000000,34890.07000000,33308.01000000,34873.98000000,6181.66011600
1610368200000,34873.99000000,35110.00000000,34000.92000000,34275.64000000,3722.63296700
1610370000000,34273.49000000,34450.00000000,33100.00000000,33369.19000000,5454.00778300
1610371800000,33397.16000000,33830.00000000,32700.00000000,32813.71000000,7340.34308600
1610373600000,32808.92000000,33425.68000000,31115.00000000,33099.40000000,17172.66182700
1610375400000,33102.80000000,33770.11000000,32601.00000000,33299.12000000,6048.12080200
1610377200000,33291.56000000,33679.74000000,32610.62000000,32654.17000000,4417.12129300
1610379000000,32659.80000000,32832.07000000,31415.90000000,31580.00000000,6785.19747900
